"CommHouse","Date","Time","Type","Location","Comments","RevDate","Status","ModDate"
"SJU","2/8/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 2/7/2024: *Nominees added **S2236 added.",2/7/2024 0:00:00,"Scheduled",2/7/2024 15:45:00
"SJU","3/14/2024","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","Revised 3/14/2024: Raphael Salermo replacement seat change.",3/14/2024 0:00:00,"Scheduled",3/14/2024 11:46:00
"SJU","3/24/2025","11:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/21/2025 10:05:00
"SJU","3/7/2024","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The committee will take testimony from invited guests and members of the public on the implementation of the State's 2017 criminal justice reform measures, including successes, current challenges, and areas in need of improvement.",,"Scheduled",3/5/2024 8:25:00
"SJU","3/7/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/5/2024 8:25:00
"SJU","5/16/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 5/16/2024 *Nominee added.",5/16/2024 0:00:00,"Scheduled",5/16/2024 10:29:00
"SJU","5/20/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/17/2024 17:10:00
"SJU","5/29/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 5/28/25 3:50PM (Nominee added.  Marita Sciarrotta removed.)
**2nd Revised 5/29/25  8:00 AM (Nominee added.)",5/28/2025 0:00:00,"Scheduled",5/29/2025 8:04:00
"SJU","6/13/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The committee will take testimony from invited guests and members of the public on concerns related to youth involvement in certain crimes including auto theft and burglary, and what the State should be doing to address the issue.",,"Scheduled",6/10/2024 16:47:00
"SJU","6/13/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Please note that the committee meeting will be held first, starting at 10:00 AM.  The public hearing will begin no earlier than 1:00 PM, following the committee meeting.",6/13/2024 0:00:00,"Scheduled",6/13/2024 14:31:00
"SJU","6/19/2025","12:00 AM","Meeting",,,,"Not Meeting",6/17/2025 18:05:00
"SJU","6/26/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 6/24/2025 (Nominees added.  J. Christian Bollwage removed.) **2nd Revised (Nominees added.)",6/25/2025 0:00:00,"Scheduled",6/25/2025 16:13:00
"SJU","6/28/2024","11:30 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 6/28/2024 12:00 PM (S3190 for discussion only.  Debra Behnke's term was revised.)",6/28/2024 0:00:00,"Scheduled",6/28/2024 12:05:00
"SJU","6/30/2025","10:30 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","** Revised 6/27/25 (Nominees added.)  ***2nd Revised 6/30/25 (Nominee added.)",6/27/2025 0:00:00,"Scheduled",6/30/2025 9:34:00
"SJU","9/26/2024","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Please note that the committee meeting will begin at 1:00 PM.
The nomination of John J. Hoffman will be considered at 2:00 PM.
",,"Scheduled",9/23/2024 18:17:00
"SLA","1/25/2024","10:00 AM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, NJ",,,"Scheduled",1/18/2024 16:32:00
"SLA","1/30/2025","12:00 AM","Meeting",,,,"Not Meeting",1/23/2025 16:00:00
"SLA","11/10/2025","10:00 AM","Meeting",,,,"Not Meeting",10/31/2025 17:00:00
"SLA","12/1/2025","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 12/1/25 - S4385 removed.
**Revised 12/1/25 - Room change to Committee Room 4",12/1/2025 0:00:00,"Scheduled",12/1/2025 12:51:00
"SLA","12/4/2025","12:00 AM","Meeting",,,,"Not Meeting",12/3/2025 11:09:00
"SLA","12/5/2024","10:00 AM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, New Jersey","Revised 12/4/24 - S3249 changed to Discussion Only",,"Scheduled",12/4/2024 11:58:00
"SLA","2/15/2024","01:00 PM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, NJ",,,"Not Meeting",2/16/2024 10:10:00
"SLA","3/14/2024","10:00 AM","Meeting","Committee Room 1, First Floor, State House Annex, Trenton, New Jersey","*Revised 3/12/24 - S2890 added",3/12/2024 0:00:00,"Scheduled",3/12/2024 16:02:00
"SLA","3/3/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/24/2025 17:02:00
"SLA","5/12/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 5/9/25 - S2791 added",5/9/2025 0:00:00,"Scheduled",5/9/2025 16:08:00
"SLA","5/6/2024","10:00 AM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, NJ","*S2015 added",5/2/2024 0:00:00,"Scheduled",5/2/2024 16:20:00
"SLA","6/3/2024","10:00 AM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/24/2024 11:01:00
"SLA","6/5/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/29/2025 17:01:00
"SLA","9/30/2024","10:00 AM","Meeting","Committee Room 6, First Floor, State House Annex, Trenton, NJ",,,"Canceled",9/30/2024 8:40:00
"SLO","10/21/2024","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests to discuss how artificial intelligence is defined and the artificial intelligence landscape in New Jersey.",,"Scheduled",10/11/2024 10:26:00
"SLO","11/17/2025","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests concerning the future of public broadcasting in New Jersey.",,"Scheduled",11/7/2025 17:00:00
"SLO","3/3/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests to discuss preparing New Jersey for the increasing energy demands of artificial intelligence.",,"Scheduled",2/24/2025 17:02:00
"SLP","10/21/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",10/15/2024 10:31:00
"SLP","12/1/2025","12:00 AM","Meeting",,,,"Not Meeting",11/25/2025 10:36:00
"SLP","12/15/2025","12:00 AM","Meeting",,,,"Not Meeting",12/5/2025 17:02:00
"SLP","12/16/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","The committee will hear testimony from invited guests on cybersecurity issues affecting New Jersey, including, but not limited to, the implementation of P.L.2023, c.19, which requires certain cybersecurity incidents to be reported to the New Jersey Office",,"Scheduled",12/10/2024 16:43:00
"SLP","12/4/2025","01:00 PM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 12/3/25 S3071 and S4360 added.
**Revised 12/4/25 A3941 added.",12/4/2025 0:00:00,"Scheduled",12/4/2025 11:00:00
"SLP","2/13/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised- 2/11/25 S3813 added. Note S4008 will now be considered, and room change.
**Revised 2/13/25:  S3606/A4751 will now be considered and S3536 changed to Discussion Only.
",2/13/2025 0:00:00,"Scheduled",2/13/2025 9:09:00
"SLP","2/8/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/5/2024 12:35:00
"SLP","3/20/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The Committee will receive testimony regarding the ability of county governments to provide housing and support services for juveniles taken into custody.",,"Scheduled",3/13/2025 16:04:00
"SLP","3/3/2025","01:00 PM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","MEETING CANCELED - The Committee will receive testimony regarding the placement of juveniles in county juvenile detention centers.",,"Canceled",2/26/2025 14:19:00
"SLP","3/7/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/29/2024 15:43:00
"SLP","5/16/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/9/2024 17:03:00
"SLP","5/29/2025","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/23/2025 15:00:00
"SLP","6/13/2024","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/10/2024 16:27:00
"SLP","6/19/2025","10:00 AM","Meeting","Committtee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 6/18/25 - A3920/A5076 moved from discussion only to considered.",6/18/2025 0:00:00,"Scheduled",6/18/2025 13:18:00
"SMV","10/21/2024","11:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ","*Revised 10/16/24 - S3631 removed",10/16/2024 0:00:00,"Scheduled",10/16/2024 15:02:00
"SMV","12/1/2025","10:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/25/2025 18:55:00
"SMV","12/15/2025","12:00 AM","Meeting",,,,"Not Meeting",12/5/2025 17:03:00
"SMV","12/16/2024","11:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ.","The Committee will receive testimony from invited speakers from the YWCA Northern New Jersey to discuss their new women's veteran programming, ""Operation Sisterhood"".",,"Scheduled",12/10/2024 17:04:00
"SMV","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/6/2025 15:08:00
"SMV","2/8/2024","10:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ","The Committee will receive testimony from invited speakers representing the Battleship New Jersey to discuss the dry-docking project.",,"Scheduled",2/5/2024 12:46:00
"SMV","3/3/2025","01:00 PM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ","The Committee will receive testimony from invited speakers from the YWCA Northern New Jersey to discuss their new women's veteran programming, ""Operation Sisterhood"".",2/27/2025 0:00:00,"Scheduled",2/27/2025 15:05:00
"SMV","3/7/2024","12:00 AM","Meeting",,,,"Not Meeting",2/29/2024 15:48:00
"SMV","5/16/2024","10:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ","The Committee will receive testimony from invited speakers representing the NJ SOS Veterans Stakeholder Group.",,"Scheduled",5/9/2024 16:57:00
"SMV","5/29/2025","12:00 AM","Meeting",,,,"Not Meeting",5/14/2025 12:01:00
"SMV","6/13/2024","10:00 AM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/10/2024 16:41:00
"SMV","6/19/2025","01:00 PM","Meeting","Committee Room 1, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/17/2025 12:01:00
"SSC","3/28/2025","10:00 AM","Joint","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The Senate Select Committee and the Assembly Telecommunications and Utilities Committee will meet jointly on Friday, March 28, 2025 at 10:00 AM in Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.",,"Scheduled",3/20/2025 18:05:00
"SSC","4/25/2025","10:00 AM","Joint","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The Senate Select Committee and the Assembly Telecommunications and Utilities Committee will meet jointly on Friday, April 25, 2025 at 10:00 AM in Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.",,"Scheduled",10/21/2025 14:17:00
"SSG","10/21/2024","12:00 AM","Meeting",,,,"Not Meeting",10/15/2024 11:33:00
"SSG","10/24/2024","01:00 PM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","S3838 (pending intro and referral) added.",10/22/2024 0:00:00,"Scheduled",10/22/2024 13:28:00
"SSG","10/24/2024","10:00 AM","Joint","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The Senate State Government, Wagering, Tourism & Historic Preservation Committee and the Assembly Tourism, Gaming and the Arts Committee will meet jointly.",,"Scheduled",10/18/2024 14:49:00
"SSG","10/6/2025","11:00 AM","Meeting","Council Chambers at the Egg Harbor Township Municipal Building, 3515 Bargaintown Road, Egg Harbor Township, NJ 08234","The committee will receive testimony from invited speakers on the topics of agritourism and shore tourism.",,"Scheduled",9/29/2025 16:31:00
"SSG","12/1/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/25/2025 19:29:00
"SSG","12/15/2025","12:00 AM","Meeting",,,,"Not Meeting",12/5/2025 17:00:00
"SSG","12/16/2024","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 12/12/24 - S3825 and S3965 added.

S3965 Scutari/Beach (pending intro and referral) - Reschedules June 2025 primary election date.",12/12/2024 0:00:00,"Scheduled",12/12/2024 15:36:00
"SSG","12/19/2024","11:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 12/18/2024 - S3991 added.",12/18/2024 0:00:00,"Scheduled",12/18/2024 12:21:00
"SSG","2/12/2024","09:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 2/6/24 - time change",2/6/2024 0:00:00,"Scheduled",2/16/2024 9:20:00
"SSG","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/6/2025 15:11:00
"SSG","2/25/2025","10:30 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 2/24/25 - Time change.  S1427 removed.",2/24/2025 0:00:00,"Scheduled",2/24/2025 15:01:00
"SSG","2/8/2024","12:00 AM","Meeting",,,,"Not Meeting",2/5/2024 15:20:00
"SSG","3/18/2024","09:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/14/2024 15:36:00
"SSG","3/7/2024","12:00 AM","Meeting",,,,"Not Meeting",2/29/2024 15:41:00
"SSG","5/16/2024","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","5/10/23 - Meeting Canceled",,"Canceled",5/10/2024 16:03:00
"SSG","5/29/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ","*Revised 5/28/25 - A5606 added.",5/28/2025 0:00:00,"Scheduled",5/28/2025 14:49:00
"SSG","6/13/2024","12:00 AM","Meeting",,,,"Not Meeting",6/7/2024 16:43:00
"SSG","6/17/2024","09:00 AM","Meeting",,"Members of the public are encouraged to submit testimony electronically in lieu of oral testimony to:  OLSAideSSG@njleg.org.  Written testimony will be included in the Committee record and distributed to the Committee members.",,"Scheduled",6/20/2024 9:05:00
"SSG","6/19/2025","10:00 AM","Meeting","Committee Room 6, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/17/2025 12:01:00
"SSG","6/20/2024","09:00 AM","Meeting",,"The Senate State Government, Wagering, Tourism & Historic Preservation Committee will meet remotely via Zoom.",,"Scheduled",6/20/2024 9:48:00
"STR","1/25/2024","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",1/18/2024 17:07:00
"STR","1/30/2025","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ

","*Revised 1/28/25 - S3993 added.",1/28/2025 0:00:00,"Scheduled",1/28/2025 16:32:00
"STR","11/10/2025","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","*Revised 11/6/25 - S4833 added. S3435 and A4618 (1R) removed.",11/6/2025 0:00:00,"Scheduled",11/6/2025 17:03:00
"STR","12/4/2025","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/28/2025 17:12:00
"STR","12/5/2024","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","*Revised 12/3/24 - S745 removed.
**Revised 12/3/24 - A4948 added.",12/3/2024 0:00:00,"Scheduled",12/3/2024 14:04:00
"STR","2/15/2024","10:30 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/8/2024 16:50:00
"STR","3/17/2025","10:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/10/2025 16:29:00
"STR","5/12/2025","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","S4377 Diegnan (pending intro and referral) - Authorizes NJ Infrastructure Bank to expend certain sums to make loans for transportation infrastructure projects for FY2026; makes appropriation.",5/9/2025 0:00:00,"Scheduled",5/9/2025 17:07:00
"STR","5/6/2024","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/1/2024 16:07:00
"STR","6/3/2024","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","S3367 Burzichelli (pending intro and referral) - Authorizes NJ Infrastructure Bank to expend certain sums to make loans for transportation infrastructure projects for FY2025; makes appropriation.",,"Scheduled",10/8/2024 13:37:00
"STR","6/5/2025","12:00 AM","Meeting",,,,"Not Meeting",5/29/2025 17:02:00
"STR","9/30/2024","11:00 AM","Meeting","Committee Room 10, 3rd Floor, State House Annex, Trenton, NJ","*Revised 9/27/24 - Note time change to 11:00 AM.",9/27/2024 0:00:00,"Scheduled",9/27/2024 10:16:00
